 ,,,,,,,
Fri May 04 13:44:12 +0000 2018,KenzieCam221,b'RT @jenny_chakan: HELP! My mom &amp; I found this lost dog near the Brunswick starbucks...looks like a male chihuahua mix with white and black',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cleveland Heights, OH",524,1254,en
 ,,,,,,,
Fri May 04 13:44:13 +0000 2018,naydthegreat,b'@jimmykimmel Would you like to own Starbucks? https://t.co/yXsFyAVDNa',"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",London,136,449,en-gb
 ,,,,,,,
Fri May 04 13:44:19 +0000 2018,SweetnessIvonne,"b'RT @GMA: ""We took a negative and turned it into a positive... we can keep moving forward like we truly want to.""\n\nABC NEWS EXCLUSIVE: @Robi'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Santa Monica, CA",52,144,en
 ,,,,,,,
Fri May 04 13:44:19 +0000 2018,__skylarrrrr,b'RT @AlyssiaByrd13: We Savin the turtles all 2k18 https://t.co/VMsb6NLYqB',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Phuket, Thailand",180,285,en
 ,,,,,,,
Fri May 04 13:44:20 +0000 2018,michaeelestoque,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,223,205,en
 ,,,,,,,
Fri May 04 13:44:22 +0000 2018,naydthegreat,b'@jimmyfallon @ZoeListerJones @JoshBlueComedy Would you like to own Starbucks? https://t.co/yXsFyAVDNa',"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",London,136,449,en-gb
 ,,,,,,,
Fri May 04 13:44:22 +0000 2018,2xYjKD,b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Seokmin's warm and cozy heartï¿½,867,370,th
 ,,,,,,,
Fri May 04 13:44:23 +0000 2018,SeeJayWould,b'RT @Katieloukarl: Starbucks with the straw free lids is truly makin moves',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,59,132,en
 ,,,,,,,
Fri May 04 13:44:24 +0000 2018,_vinweezy,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chicago, IL",217,537,en
 ,,,,,,,
Fri May 04 13:44:28 +0000 2018,catalinamarie88,"b'RT @KentMurphy: The Rockies made rookie, Noel Cuevas go get $111.55 worth of Starbucks and roll it back to the clubhouse  https://t.co/yQr'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,197,193,en
 ,,,,,,,
Fri May 04 13:44:29 +0000 2018,alexisHens10_17,b'I need a Starbucks in my house.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mansfield, OH",126,196,en
 ,,,,,,,
Fri May 04 13:44:30 +0000 2018,Mooeeeeeee,b'Just had my Starbucks ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York, USA",925,174,en
 ,,,,,,,
Fri May 04 13:44:35 +0000 2018,JaniceUK,b'RT @NetworkRailEUS: Just in time for the warm weather we are making a splash   - our team have installed a new water fountain to help you',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",England,402,769,en
 ,,,,,,,
Fri May 04 13:44:40 +0000 2018,Mellowers,b'Starbucks Tagaytay',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","New York, USA",57,57,en
 ,,,,,,,
Fri May 04 13:44:42 +0000 2018,uselesslesbian0,b'RT @AlyssiaByrd13: We Savin the turtles all 2k18 https://t.co/VMsb6NLYqB',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,303,318,en
 ,,,,,,,
Fri May 04 13:44:42 +0000 2018,ayeitsdaisy0_0,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,68,99,en
 ,,,,,,,
Fri May 04 13:44:44 +0000 2018,alyssapatino5,b'Its 6am why doesnt Starbucks have everything bagels',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,195,188,en
 ,,,,,,,
Fri May 04 13:44:44 +0000 2018,naydthegreat,b'@SueDHellmann @genentech Would you like to own Starbucks? https://t.co/yXsFyAVDNa',"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",London,136,449,en-gb
 ,,,,,,,
Fri May 04 13:44:47 +0000 2018,p_burkard,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","London, England",498,799,en
 ,,,,,,,
Fri May 04 13:44:52 +0000 2018,Justustalking2,b'Starbucks To Give Two Men Arrested Full-Ride Scholarships To College https://t.co/SRqNHMI3mB via @blavity',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",New York,10362,9606,en
 ,,,,,,,
Fri May 04 13:44:52 +0000 2018,worshipjacob,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ýýýý san diego ýýýý,1243,334,en
 ,,,,,,,
Fri May 04 13:44:52 +0000 2018,AllyHur1115,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,219,813,en
 ,,,,,,,
Fri May 04 13:44:52 +0000 2018,Maddy_Carlisle,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ottawa, Ontario",330,333,en
 ,,,,,,,
Fri May 04 13:44:53 +0000 2018,casssulivan,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", hamden,737,558,en
 ,,,,,,,
Fri May 04 13:44:57 +0000 2018,NChuggits,b'I have two weeks left at Starbucks as of today so its crunch time for me to write my number on my crushtomers cup https://t.co/siM9RBGXZs',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",STL / LA,461,217,en
 ,,,,,,,
Fri May 04 13:44:58 +0000 2018,NYCPmusic,b'Cant wait! May 5 @2:30pm at Bruno Walter Auditorium at Lincoln Center. https://t.co/4jRy6UCKl5',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New York,296,304,en
 ,,,,,,,
Fri May 04 13:44:59 +0000 2018,ohwhatabrat,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Florida,18,61,en
 ,,,,,,,
Fri May 04 13:45:01 +0000 2018,BigBakeNDFI,b'I got a free coffee at Starbucks this morning because I was in uniform ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chicago, IL",252,260,en
 ,,,,,,,
Fri May 04 13:45:03 +0000 2018,allysonlove_,b'Starbucks and chicken minis. Yes please',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shreveport, LA",118,806,en
 ,,,,,,,
Fri May 04 13:45:05 +0000 2018,oftheopposition,"b'I thought this was a great story, too. Generous men, providing for their community from the unseemly actions of Sta https://t.co/CtJmZOjBB4'","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Everywhere,4531,5000,en
 ,,,,,,,
Fri May 04 13:45:07 +0000 2018,najaeminswife,b'RT @Da_King_DK: starbucks lowkey stans seventeen https://t.co/VqHiQ6FdaR',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zach herron,1733,602,en
 ,,,,,,,
Fri May 04 13:45:08 +0000 2018,hailzmeow,b'I never drink coffee &amp; I got to the starbucks window after frantic googling of what I should order and I didnt fin https://t.co/zeoP0s6Qf9',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",904,810,481,en
 ,,,,,,,
Fri May 04 13:45:10 +0000 2018,OkFlorentina,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,860,91,en
 ,,,,,,,
Fri May 04 13:45:23 +0000 2018,stvphunnie,b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seoul,South Korea",72,142,en
 ,,,,,,,
Fri May 04 13:45:25 +0000 2018,sawperganda,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ýýýýýýýý ýýýýýý ýýýýýýýý,321,684,en
 ,,,,,,,
Fri May 04 13:45:25 +0000 2018,kayleeannbowman,b'RT @JoshJarabek: Technically no cups need straws you can literally drink from the cup without the lid which saves even more plastic than th',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lewisville,692,175,en
 ,,,,,,,
Fri May 04 13:45:33 +0000 2018,__nurinaa,b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,102,329,en
 ,,,,,,,
Fri May 04 13:45:33 +0000 2018,renata_230308,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,526,650,en
 ,,,,,,,
Fri May 04 13:45:33 +0000 2018,_Mike_JB,b'Fired-so-fired @OpieRadio https://t.co/KcJO863EVX',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New Jersey,63,123,en
 ,,,,,,,
Fri May 04 13:45:32 +0000 2018,jmegan,"b'Kudos to @StarbucksCanada @Starbucks for the new straw-free lid for cold drinks! Saving the sea turtles, one sippy https://t.co/PBtR2fbNRY'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Toronto, Canada",517,620,en
 ,,,,,,,
Fri May 04 13:45:33 +0000 2018,KaityCaraway,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New Jersey, USA",527,1002,en
 ,,,,,,,
Fri May 04 13:45:36 +0000 2018,mchllxchng,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",probably sleeping or eating,1000,142,en
 ,,,,,,,
Fri May 04 13:45:37 +0000 2018,sophcopl,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,132,363,en
 ,,,,,,,
Fri May 04 13:45:38 +0000 2018,happimaddie,"b'Went to ulta this morning, stopped at Starbucks only to realize I left my card at home. Drove 20 minutes Home, grab https://t.co/QIxlXIqWyn'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trash Town, USA",892,301,en
 ,,,,,,,
Fri May 04 13:45:40 +0000 2018,courtneyyweiss,"b""isn't this a plastic cup https://t.co/qP7LrK2yrd""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","long island, ny",1413,223,en
 ,,,,,,,
Fri May 04 13:45:42 +0000 2018,zoe_argabright,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Annapolis, MD",156,142,en
 ,,,,,,,
Fri May 04 13:45:42 +0000 2018,ephme,"b'But, of course https://t.co/jDRd5plOgB'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Out Of My Mind,87,431,en
 ,,,,,,,
Fri May 04 13:45:45 +0000 2018,Vlad666362964,"b""RT @Viberate_com: When she was 18, @JorjaSmith releases her debut single while working at @Starbucks. Just 2 years later, she's set to rele""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,30,124,ru
 ,,,,,,,
Fri May 04 13:45:46 +0000 2018,itssbrandybitch,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,65,70,en
 ,,,,,,,
Fri May 04 13:45:47 +0000 2018,pizzalover1700,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,22,23,en
 ,,,,,,,
Fri May 04 13:45:50 +0000 2018,SonikPR,"b'@DrGPradhan @RahulGandhi What does he think about tiny businesses like Bikanerwala, Haldiram or given his foreign https://t.co/HKCVo58Itp'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New Delhi, India",409,67,en
 ,,,,,,,
Fri May 04 13:45:51 +0000 2018,HaileyWinship,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Go Beavs ,226,133,en
 ,,,,,,,
Fri May 04 13:45:55 +0000 2018,Tw33tFourdluvof,b'@Jesilea Id pack up &amp; go to my nearest Panera  or Starbucks. Good internet is vital. Even if I wasnt working fro https://t.co/WSYGDohFUV',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",127.0.0.1,109,140,en
 ,,,,,,,
Fri May 04 13:45:55 +0000 2018,LaurenLharper,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FoCo,645,437,en
 ,,,,,,,
Fri May 04 13:45:57 +0000 2018,rxtz__,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BLACK LIVES MATTER,513,353,en
 ,,,,,,,
Fri May 04 13:45:59 +0000 2018,malarycloke,"b'All #Starbucks is really good for when Im in a city thats not my own is the bathroom, wifi, and maybe an outlet. https://t.co/t0cqcfTxTU'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saskatoon, Saskatchewan",454,302,en
 ,,,,,,,
Fri May 04 13:45:59 +0000 2018,that_Paul_dude,"b'RT @GreatJman1999: ""Welcome to Starbucks. How can I help you?\n\n""Yeah can I get a motherfuckin uhm. uuuuuuuuuuhhhhhhhhhhhh"" https://t.co/YUM'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,47,49,en
 ,,,,,,,
Fri May 04 13:46:02 +0000 2018,ivisjames,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","at home
",523,228,en
 ,,,,,,,
Fri May 04 13:46:09 +0000 2018,grugle_bie,b'RT @NancyXukun: @Starbucks should pay Lin Yanjun for drinking it...\n# #LinYanjun #NinePercent #starbuckscoffee https://t.co/wHcpLoBxnZ',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Malaysia,275,152,en
 ,,,,,,,
Fri May 04 13:46:09 +0000 2018,VoorbijSanne_x,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dont trust anyone, not even me",611,443,en
 ,,,,,,,
Fri May 04 13:46:08 +0000 2018,esargent184,b'Was pleased to see this display at my local Starbucks this morning. Reusable cups get you a 10 discount on drinks. https://t.co/tavyt2P7Si',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2975,1772,en
 ,,,,,,,
Fri May 04 13:46:11 +0000 2018,MissSab,b'I was intrigued by Starbucks new 2X the caffeine k-cups....and holy cow they werent kidding.  https://t.co/np080HzaWV',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Minneapolis/St. Paul,635,44,en
 ,,,,,,,
Fri May 04 13:46:15 +0000 2018,angelbabyherron,b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bay area | wdwcï¿½,504,531,en
 ,,,,,,,
Fri May 04 13:46:15 +0000 2018,seokminstaco,b'RT @Da_King_DK: starbucks lowkey stans seventeen https://t.co/VqHiQ6FdaR',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,558,289,en
 ,,,,,,,
Fri May 04 13:46:16 +0000 2018,Alanoud21_A,"b""I'm at @Starbucks in Riyadh https://t.co/pEWqwFMbUX""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",,168,431,en
 ,,,,,,,
Fri May 04 13:46:20 +0000 2018,juliahorel,b'@jmegan @StarbucksCanada @Starbucks Plus the grownup sippies are just so amusing and fun to drink from! :D',"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Toronto, Ontario, Canada",1781,1944,en
 ,,,,,,,
Fri May 04 13:46:22 +0000 2018,_emmachez,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,203,272,en
 ,,,,,,,
Fri May 04 13:46:23 +0000 2018,kimmyanelson,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ATL,443,992,en
 ,,,,,,,
Fri May 04 13:46:26 +0000 2018,lovechrista_,b'i havent had starbucks in forever this is so good rn',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,450,346,en
 ,,,,,,,
Fri May 04 13:46:26 +0000 2018,jacobkniffen23,b'How you gonna drink a frappe without a straw??? https://t.co/x0vqs3W80a',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","College Station, TX",139,116,en
 ,,,,,,,
Fri May 04 13:46:28 +0000 2018,Sarit_Ab,b'RT @TeachESL: @HezbollahWatch @Uber_Support @ItayMilner @Uber @Starbucks BS anti-bias training. The guy should be fired &amp; his name made kno',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,581,1325,en
 ,,,,,,,
Fri May 04 13:46:28 +0000 2018,AmarettoKitten,"b""@Sweethajji @JaysonFloyd @5gentexan @FloydianOne @RealCandaceO You don't have to order anything to sit down and hav https://t.co/CB4qjfdw2A""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Furst State Clubhouse,343,342,en
 ,,,,,,,
Fri May 04 13:46:32 +0000 2018,JcindyinA,"b""Starbucks To Give Two Men Arrested Full-Ride Scholarships To College https://t.co/RUDd8v1987 via @blavity that's ni https://t.co/aUEUECAmCK""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Colorado Springs, CO",147,42,en
 ,,,,,,,
Fri May 04 13:46:34 +0000 2018,CoeD1972,"b'@johnlundin I heard Starbucks &amp; the Waffle House were Lobbying against News coverage of that. Reportedly, GOP Congr https://t.co/DgGEJEpvp0'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","San Gabriel Valley, CA",2148,620,en
 ,,,,,,,
Fri May 04 13:46:36 +0000 2018,FapToBbly,"b""RT @Viberate_com: When she was 18, @JorjaSmith releases her debut single while working at @Starbucks. Just 2 years later, she's set to rele""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,3885,4914,ru
 ,,,,,,,
Fri May 04 13:46:37 +0000 2018,haoareyou_17,"b'RT @jinjjadehan: aside from starbucks, dont you think that AVON is also a carat??? my mom got these lunchbox yesterday as a freebie and giv'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",previously @boysbeMinghao17,606,462,en
 ,,,,,,,
Fri May 04 13:46:40 +0000 2018,sydniesucks,b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1221,306,en
 ,,,,,,,
Fri May 04 13:46:40 +0000 2018,M_minic5,b'Trenta caramel ice coffee from Starbucks',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1190,321,en
 ,,,,,,,
Fri May 04 13:46:47 +0000 2018,piaffeatx,"b'Mobile order #fail @Starbucks. Waited longer than customers who ordered in the store, and barista finally asked my https://t.co/MML8DAPsXJ'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Champaign, IL",942,1219,en
 ,,,,,,,
Fri May 04 13:46:48 +0000 2018,di4m0ndgg,"b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,285,688,en
 ,,,,,,,
Fri May 04 13:46:49 +0000 2018,kenziefiischer,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,668,829,en
 ,,,,,,,
Fri May 04 13:46:55 +0000 2018,_moinca,"b'RT @joeykidney: todays challenge:\n\nDont complain.\n\nWhether Starbucks made your coffee wrong, or your friend forgot to bring your sweater'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,731,497,en
 ,,,,,,,
Fri May 04 13:46:59 +0000 2018,t_swifthusband,b'@taylorswift13 go to Wakanda bitch and have a concert in there. Miss Okoye gonna sing Starbucks lovers there.',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Red Room ,1140,175,en
 ,,,,,,,
Fri May 04 13:47:00 +0000 2018,MikaylaRae23,b'Somebody bring me Starbucks to work #please',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,376,293,en
 ,,,,,,,
Fri May 04 13:47:00 +0000 2018,whattheFLORD_,b'@monocykiel She intentionally lectured about saving and proper investment to me bcoz of Starbucks hahahahaha',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Naga City, Philippines",3579,2199,en
 ,,,,,,,
Fri May 04 13:47:01 +0000 2018,MalloryJaneYo,b'Woke up to Tyler waving Starbucks in my face..... I felt kind an excited dog getting rewarded for being a good girl',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Somewhere,Tejas ",570,922,en
 ,,,,,,,
Fri May 04 13:47:02 +0000 2018,31saves,b'RT @daveweaver1: Read that first line as many times as you need in order to understand how right-wing media brainwashes viewers and listene',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,444,1074,en
 ,,,,,,,
Fri May 04 13:47:04 +0000 2018,haikazhasni,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,774,429,en
 ,,,,,,,
Fri May 04 13:47:04 +0000 2018,Tonya77759784,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chandler, AZ",25,43,en
 ,,,,,,,
Fri May 04 13:47:05 +0000 2018,Tiqahhhh_,b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1070,1955,en
 ,,,,,,,
Fri May 04 13:47:07 +0000 2018,mlessss,b'This Starbucks is going to make me late',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,266,101,en
 ,,,,,,,
Fri May 04 13:47:08 +0000 2018,RebekaDawn,"b""@_wilsonc I'm so annoyed.\nI did a little scrolling on his page\n\nMan was in college .. working at Starbucks P/T then https://t.co/NvAT3SlGiY""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1391,441,en
 ,,,,,,,
Fri May 04 13:47:09 +0000 2018,jmegan,"b""@juliahorel @StarbucksCanada @Starbucks I know. I can't stop giggling at that part - glad to see I'm not the only one!""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Toronto, Canada",517,620,en
 ,,,,,,,
Fri May 04 13:47:12 +0000 2018,NewsNowWarsawIN,b'The Starbucks at the Lake City Plaza in front of Meijer will be doing a soft launch on May 8. https://t.co/2ktSqco4lu',"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Warsaw, IN",302,27,en
 ,,,,,,,
Fri May 04 13:47:16 +0000 2018,TitoHajduk,"b""RT @mathinhell: @MemesWholesale @Starbucks I'm sure her answer would contain some totally nonsensical drivel about white privilege or some""","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Yakima, WA",9338,10000,en
 ,,,,,,,
